controller,controller_type,scenario_name,approval_rate_mean,approval_rate_ci_lower,approval_rate_ci_upper,default_rate_mean,default_rate_ci_lower,default_rate_ci_upper,expected_profit_mean,expected_profit_ci_lower,expected_profit_ci_upper,npv_mean,npv_ci_lower,npv_ci_upper,cumulative_reward_mean,cumulative_reward_ci_lower,cumulative_reward_ci_upper,capital_usage_mean_mean,capital_usage_mean_ci_lower,capital_usage_mean_ci_upper,reward_volatility_mean,reward_volatility_ci_lower,reward_volatility_ci_upper,stability_index_mean,stability_index_ci_lower,stability_index_ci_upper,threshold_volatility_mean,threshold_volatility_ci_lower,threshold_volatility_ci_upper,expected_profit_seed_std,cumulative_reward_seed_std
profit_oriented,baseline,drift,0.95210329168712,0.9492976905987659,0.9553989040397525,0.07695064154808108,0.07510481078873481,0.07915025764401991,526083.6154309701,505940.4535503743,541122.4715068623,515630.86389922304,495833.9075614868,530201.6772507445,624955.6821709923,599945.6788707982,643502.6333860789,0.8710599673770657,0.8622035492773558,0.8806692001540504,46813.161779418304,44993.500729154875,48775.08593626091,2.147750690050175e-05,2.0594388455754843e-05,2.2303437930742634e-05,7.263537301083134,6.811170508135504,7.676221804860778,32015.409509564488,39729.6413812184
profit_oriented,baseline,noise,0.9015267729088358,0.8966766376057597,0.9062189735835211,0.0670608719184479,0.0652034073094092,0.069455911256459,536454.6396239857,513944.3785195374,560870.4846329123,525941.646583889,503905.7300253573,549831.8973382002,641657.3870260193,614069.778464571,671072.4983352554,0.7810298306466983,0.7627841754945304,0.8006859547496421,50935.094412902945,48037.649408658544,54047.808277514996,1.989165038932895e-05,1.87049578703387e-05,2.105011047433705e-05,7.446378535120343,7.096678567727837,7.746392032965645,45221.2939885692,55240.34612759809
profit_oriented,baseline,split_policy_dynamics,0.9538608297402976,0.9513314505263634,0.955858962038549,0.07301076709789463,0.0705751223373512,0.07575177081989704,577956.2379501867,555505.2489330451,596505.5996143018,566443.8022016229,544437.0222734106,584583.635881717,689713.0593799275,662424.0361916249,712440.2164645215,0.8626200850061676,0.8527915770619993,0.8725456836867443,49406.49619045429,46600.192287506856,52222.21365544783,2.0393188180656485e-05,1.930222509186677e-05,2.157235760480333e-05,7.726268846921047,7.170264764070689,8.318454350642625,36620.02148321004,45037.9203284047
risk_aware_weekly,baseline,adverse_stress,0.6070823187874459,0.5874761107584329,0.6228971648146072,0.07389138768161889,0.07079406339476028,0.07714646502082785,341282.4766922816,319840.69549017184,360289.5289872273,334170.22066288517,313167.42599364114,352836.8153286754,414379.09977050143,388146.3012300143,437894.2859319946,0.6451071397810272,0.6302733077927098,0.6616802418262896,24421.589933410007,22508.07578170767,27417.19875320738,4.265476625480339e-05,3.817862901237242e-05,4.599087267735604e-05,0.0816496580927726,0.0,0.24494897427831777,39791.022571140784,48893.51699705763
risk_aware_weekly,baseline,base_market,0.6426428748508513,0.6397897953833003,0.64604197187126,0.056735484838201344,0.05362414452363858,0.05853648401387056,429716.7250487338,417574.2583756691,446221.9884253215,421548.06204729463,409542.02355447144,437762.6405971843,523316.10524506867,507908.33028149797,544106.1022399163,0.606305914967108,0.5979005250669,0.6143616898106498,38383.44162746005,36579.93140227511,39964.12533111969,2.62555334826161e-05,2.5065197967840978e-05,2.7671223311048042e-05,0.0,0.0,0.0,25942.29229634488,32573.651052956204
risk_aware_weekly,baseline,class_imbalance_shift,0.597337993387259,0.5817931940354728,0.6075294394504411,0.06088419050703311,0.05803588646015625,0.06380229702454625,391378.60379051976,376984.4573719156,405925.0332827536,383770.27767437557,369548.0986373483,398242.5002680803,477829.6700434927,460597.0109835471,495820.1284609171,0.5604500042776986,0.5498214078350245,0.5700041716909735,32882.483648481386,31196.269400478322,34740.65639254465,3.0696327616205214e-05,2.884922365030919e-05,3.241480301717781e-05,0.05833333333333335,0.0,0.17645833333333288,26652.35963405654,32268.087818047505
risk_aware_weekly,baseline,drift,0.6131113295868378,0.6008849843398683,0.6214972757874844,0.06176276215034652,0.05976544712444236,0.0635174740597096,398114.3690698626,379225.78883443587,411471.11903241836,390477.3716194849,371940.0360460288,403603.02216644667,485404.48484952044,462716.0507743908,502010.82218788663,0.599962974093092,0.5868788475888493,0.6120830473232644,33783.551575334444,31664.558667370573,35855.625154064626,3.0115004269446174e-05,2.803763192889222e-05,3.2691817526479296e-05,0.05833333333333335,0.0,0.17645833333333288,30828.764221317168,37679.458408331884
risk_aware_weekly,baseline,noise,0.6310340074418208,0.6281171443824376,0.633360718218905,0.053589565246563164,0.0521227216342055,0.05518017354978262,431976.37125538103,417992.8668990889,443934.6977807956,423817.4735393157,410102.9887099479,435467.9712582075,526667.0151573912,509372.8913140063,541467.4739629151,0.5984612358807392,0.5872826521532405,0.610454837331241,36091.25799083207,34378.088384660754,37582.13165735956,2.7928128307201938e-05,2.6680262674518264e-05,2.939691896356491e-05,0.0,0.0,0.0,24880.95670981032,30886.906433453118
risk_aware_weekly,baseline,split_policy_dynamics,0.6431285912868941,0.639080024095792,0.6474668231735067,0.05832590069534258,0.056048937404057024,0.060310997339070284,427749.3664779468,416743.60253312025,438450.18186230026,419531.9074476333,408691.53026003105,429996.79069890134,520396.0062791815,506643.06740538386,533496.0533248179,0.6132750009101017,0.6075154622365281,0.6210843323211609,34347.64966065032,32594.211301164254,35950.22574487508,2.9369847264280842e-05,2.8078102158008745e-05,3.0916492585614184e-05,0.0,0.0,0.0,22705.814617867385,28185.106484268556
sac,agent,adverse_stress,0.7611590672458055,0.611652062348061,0.9096013893724774,0.08084398289441487,0.07317493442257064,0.08824606756940108,358777.15416030324,297818.9517626084,408304.9892508845,351138.49804525584,291596.83330331324,399631.0893574706,424364.61672891094,358072.15913812676,481219.81471394375,0.7698254487818991,0.6518090562778099,0.8972291652829315,26233.644653350264,20655.45910355981,32076.574934052427,4.618435691043654e-05,3.5122430171259474e-05,5.822610079872345e-05,0.7266070422460577,0.38841115888678696,1.1633479506967292,106795.60819366094,120277.55115154134
sac,agent,base_market,0.7793616688229524,0.6295403940494124,0.9288685174366128,0.06345541234802492,0.05716601405308212,0.0691012155982966,475470.4666658758,369081.7566327792,563453.153600846,466244.61557693506,361941.4830206326,552550.144504257,570286.597941246,444370.1042801321,672901.9806347813,0.7112893117411949,0.589676623301416,0.8258362411501619,43433.696607602695,32186.412472383025,52227.22384457477,3.0047967114002084e-05,2.1026454789675417e-05,4.073423396972939e-05,0.7563835274321059,0.4395464022741225,1.040293115617908,178519.80199673978,209136.92169661276
sac,agent,class_imbalance_shift,0.7539794039613589,0.588179864725103,0.9188386591443654,0.06707125768512244,0.059248961249650046,0.07349854740837589,435224.8783333891,349012.05421253067,516653.34446820815,426627.7695154653,342162.73286838725,506429.3285410301,519618.2442131108,418193.8489442673,614560.8006800805,0.6674893580924403,0.543065978229591,0.7904595517033773,39466.72418709786,29771.815819340933,47569.746129683226,3.371703239091986e-05,2.3363638889966034e-05,4.6000311723789366e-05,0.6883731610262557,0.31785113019775796,1.0769057254173258,162517.42854794546,190191.59996415244
sac,agent,drift,0.7746199679093914,0.6219421310690214,0.9256945962407662,0.0713144989604029,0.06382455035825568,0.07773596394741682,437552.69466532784,356824.19325952185,517456.34845224285,428782.4405307533,349685.70736883866,507077.31386668753,521773.8254680427,428971.36711893126,614879.6784238674,0.7408512334364586,0.616626401949889,0.8662225005454651,38332.847958180726,28825.367328195724,46477.4359923097,3.5141388971161325e-05,2.396397679093543e-05,4.9525125029824816e-05,0.6695724269955386,0.3331680324199445,0.8801659922867636,151638.79326915552,174835.9558794959
sac,agent,noise,0.7542500419884246,0.6286473697671164,0.8791080097867056,0.06159928930828684,0.05556973028801772,0.06676001758570364,466486.8773298503,390012.2152874666,536386.2822743509,457578.2909963715,382572.42909019894,526148.3948369547,562441.2118732516,473317.60076326807,643724.2032649444,0.6813039215862603,0.5845301267316299,0.7758405158033278,42001.10630614362,34359.05988950279,48975.30451831239,2.718299021363713e-05,2.148049390242379e-05,3.34294503357608e-05,1.243334982313818,0.8766796576584698,1.6368456672074483,140088.64011948256,162585.21876039688
sac,agent,split_policy_dynamics,0.7850400112501004,0.6412242013839746,0.9274969432461541,0.0647905850363167,0.05594351813326976,0.0724121106098946,479231.069333692,402490.6551779551,552204.6352696957,470034.3909089761,394895.2291709677,541704.8679880908,575038.8424966597,486061.54079165915,659071.8493319327,0.7269885566243341,0.6137385071286491,0.8382091258799186,40347.27779848299,32743.49500541076,47739.13389323799,2.9690230569423887e-05,2.2226046295671053e-05,3.770043355922863e-05,0.6607022603955158,0.37472613019775813,0.9210830021815507,141102.92339437208,162235.81855375622
split_policy_static,baseline,adverse_stress,0.6170507979048612,0.6094013779078542,0.6242538010147336,0.07388450490804387,0.07077995370893149,0.0771397543165922,348321.0817765914,328466.85297272174,366551.17143264005,341085.9419524381,321504.76485420717,359099.5011790371,422612.9588106486,397819.7059113815,445799.01414944965,0.6528182322881085,0.6434502701388969,0.6630172562720378,25443.462626140867,22926.016769043876,28468.83359567235,4.1037699868634916e-05,3.650136301657189e-05,4.506269492483799e-05,0.0,0.0,0.0,38637.75328811881,48008.71319142685
split_policy_static,baseline,base_market,0.6426428748508513,0.6397897953833003,0.64604197187126,0.056735484838201344,0.05362414452363858,0.05853648401387056,429716.7250487338,417574.2583756691,446221.9884253215,421548.06204729463,409542.02355447144,437762.6405971843,523316.10524506867,507908.33028149797,544106.1022399163,0.606305914967108,0.5979005250669,0.6143616898106498,38383.44162746005,36579.93140227511,39964.12533111969,2.62555334826161e-05,2.5065197967840978e-05,2.7671223311048042e-05,0.0,0.0,0.0,25942.29229634488,32573.651052956204
split_policy_static,baseline,class_imbalance_shift,0.6036888705802413,0.5999863656754599,0.607688499558759,0.06138067808390374,0.058548189076933314,0.06449198206704941,394368.17173688585,385176.91423045617,405925.0332827536,386705.9837316175,377550.26315876,398242.5002680803,481250.1969709495,469694.41285190685,495820.1284609171,0.5649893124237663,0.5575589802957407,0.5720177449185938,33214.93073052835,31713.660795580563,34740.65639254465,3.0292859908530653e-05,2.884922365030919e-05,3.1732130705429675e-05,0.0,0.0,0.0,20525.662766987185,25415.6675761633
split_policy_static,baseline,drift,0.6195243968966383,0.6163200940962665,0.6219536120567267,0.062125353255170324,0.05989430152664908,0.06421398557315326,401041.88437068416,388839.14580699435,411835.80400092946,393343.3701208694,381361.2341380259,403919.8111595926,488700.6506595712,473483.0015137478,502268.5469283782,0.6047589010810516,0.597994231996569,0.6135998672580428,34102.595519880095,32306.687611437523,35855.625154064626,2.9628075730491205e-05,2.803763192889222e-05,3.1238917179001904e-05,0.0,0.0,0.0,23768.382706140106,29770.16840306109
split_policy_static,baseline,noise,0.6310340074418208,0.6281171443824376,0.633360718218905,0.053589565246563164,0.0521227216342055,0.05518017354978262,431976.37125538103,417992.8668990889,443934.6977807956,423817.4735393157,410102.9887099479,435467.9712582075,526667.0151573912,509372.8913140063,541467.4739629151,0.5984612358807392,0.5872826521532405,0.610454837331241,36091.25799083207,34378.088384660754,37582.13165735956,2.7928128307201938e-05,2.6680262674518264e-05,2.939691896356491e-05,0.0,0.0,0.0,24880.95670981032,30886.906433453118
split_policy_static,baseline,split_policy_dynamics,0.6431285912868941,0.639080024095792,0.6474668231735067,0.05832590069534258,0.056048937404057024,0.060310997339070284,427749.3664779468,416743.60253312025,438450.18186230026,419531.9074476333,408691.53026003105,429996.79069890134,520396.0062791815,506643.06740538386,533496.0533248179,0.6132750009101017,0.6075154622365281,0.6210843323211609,34347.64966065032,32594.211301164254,35950.22574487508,2.9369847264280842e-05,2.8078102158008745e-05,3.0916492585614184e-05,0.0,0.0,0.0,22705.814617867385,28185.106484268556
static_threshold,baseline,adverse_stress,0.6828414547211595,0.6786250061595736,0.6880265202716322,0.07840116475247777,0.0754208728691527,0.08160831036113236,372353.5854874808,353966.09926117177,392799.91632482485,364572.5448446711,346456.4788276238,384684.6132506217,448748.7707954547,426207.7272729246,474272.8382335675,0.7058160991449444,0.6954639542491,0.7167619894622177,27895.04537909603,25849.817606518685,30858.68983645187,3.6818758106057706e-05,3.33371666266908e-05,3.936411224931578e-05,0.0,0.0,0.0,39403.224298344016,48952.06091236028
static_threshold,baseline,base_market,0.7242060997673794,0.7209917783873412,0.7285372617529626,0.060537721945314614,0.057843620602462,0.06228891462751407,473210.3787359887,461304.26207438664,485611.10843403125,464184.13392213633,452402.18801120337,476435.3796652437,573127.8588007346,558214.2186580767,588489.216761241,0.6658390452108507,0.658261608365012,0.6727598749338016,43664.2030560196,41484.43622361159,45705.63505127282,2.3094282977890773e-05,2.1968002715869617e-05,2.4535649736320296e-05,0.0,0.0,0.0,24875.88519057532,31105.217826207845
static_threshold,baseline,class_imbalance_shift,0.697836434590978,0.6939385170627618,0.7028593546831607,0.06591692416164836,0.06314092362062666,0.06884695813672188,441409.90383768507,429063.64704569976,456614.2463061149,432700.0035298025,420492.39582113887,447668.40054514323,534796.7982124921,519439.4303143203,553572.7085319499,0.6346092377813268,0.6271900576245097,0.6414356314122185,37922.38622983234,36345.53836686161,39799.86683985338,2.6564633893394235e-05,2.5261453668965537e-05,2.7781109466238005e-05,0.0,0.0,0.0,27896.796094924488,34642.53659578504
static_threshold,baseline,drift,0.7036744509136715,0.7008341328339555,0.7069962894795442,0.06681219962630648,0.0651863887403841,0.06855058518021742,439299.4909040959,425323.4388116231,452251.0594894094,430772.7004755347,417106.2512993618,443487.4935030697,531948.8428878386,514732.38858486887,548105.0464113186,0.6687070043522358,0.6616147961032923,0.6786155986918997,38486.40935468906,36185.4231607235,40789.91310364497,2.632959257301203e-05,2.464783679544209e-05,2.8036619162106965e-05,0.0,0.0,0.0,24629.40823934267,30730.553274015198
static_threshold,baseline,noise,0.674532009286564,0.6709195944184481,0.6769437858107601,0.056206061845445514,0.05413689738839887,0.058134675724097695,459362.3131662303,442685.43245456624,474149.1461264189,450621.3661029555,434224.7463405522,465058.0301261514,558452.2082223449,538017.2741650624,576234.116133831,0.6287989902637334,0.6166900274782747,0.6418010180287772,39923.9076204526,38093.63105492423,41750.14831875937,2.5278151807811165e-05,2.4025003175463715e-05,2.6540774779481288e-05,0.0,0.0,0.0,28699.728649305405,35180.764999775885
static_threshold,baseline,split_policy_dynamics,0.7181934282023666,0.7132833960970347,0.7220487689188536,0.06270152871762423,0.060851614437159744,0.06438913933981205,468008.31196634093,452501.1427442672,479966.4854693731,458850.4451851872,443464.69329637947,470522.74907842895,566144.0175924808,546633.6056276966,580821.0499166338,0.6673418193593048,0.6614105354292116,0.6751908609859212,38646.024903556194,36604.749250521556,40352.02270992804,2.6078143402537715e-05,2.492352798775864e-05,2.7530054011591724e-05,0.0,0.0,0.0,26161.29154740025,32934.85113977202
